properties_coddep,properties_codtypbien,properties_anneemut,properties_valeurfonc,properties_sterr,properties_sbati,id
09,132,2018,124000.0,918.0,0.0,2
09,132,2019,122787.0,701.0,0.0,4
09,132,2020,50000.0,96.0,0.0,3
09,132,2021,622400.0,37875.0,0.0,16
09,132,2022,904600.0,6501.0,0.0,20
09,132,2023,526730.0,3377.0,0.0,14
09,151,2014,314774.0,12483.0,1047.0,4
09,151,2015,337700.0,940.0,724.0,3
09,151,2016,146000.0,164.0,130.0,1
09,151,2017,1623500.0,60244.0,1136.0,5
09,151,2018,866000.0,590267.0,1495.0,3
09,151,2019,431550.0,1268.0,451.0,4
09,151,2020,2682493.0,588793.0,3194.0,9
09,151,2021,1109720.0,54168.0,1205.0,5
09,151,2022,2710311.0,566916.0,2163.0,10
09,151,2023,29000.0,593.0,215.0,1
09,152,2014,2786440.0,230183.0,10732.0,26
09,152,2015,3846500.0,128958.0,38843.0,14
09,152,2016,3967657.17,37691.0,16478.0,20
09,152,2017,5221011.86,822688.0,48394.0,33
09,152,2018,3518750.0,135866.0,7012.0,26
09,152,2019,7043389.0,134252.0,16194.0,36
09,152,2020,5714261.0,118827.0,31102.0,29
09,152,2021,6548490.2,2133304.0,12694.0,35
09,152,2022,6188280.0,67817.0,15585.0,31
09,152,2023,8343404.0,89788.0,14513.0,42
09,221,2014,271269.38,7880.0,0.0,25
09,221,2015,154600.0,6136.0,0.0,22
09,221,2016,193077.68,8482.0,0.0,17
09,221,2017,535904.0,11386.0,0.0,29
09,221,2018,115410.0,4881.0,0.0,21
09,221,2019,226557.09,8043.0,0.0,27
09,221,2020,344615.0,11917.0,0.0,29
09,221,2021,162097.0,6171.0,0.0,27
09,221,2022,371250.0,11220.0,0.0,33
09,221,2023,335327.25,10647.0,0.0,30
09,222,2015,2500.0,1215.0,0.0,1
09,222,2016,2500.0,1215.0,0.0,1
09,222,2018,3000.0,18290.0,0.0,1
09,223,2015,160000.0,6119.0,0.0,1
09,223,2023,7700.0,618.0,0.0,2
09,229,2014,1800049.35,26822.0,0.0,77
09,229,2015,990467.8,14801.0,0.0,51
09,229,2016,925022.2000000001,24239.0,0.0,71
09,229,2017,1541662.15,30040.0,0.0,78
09,229,2018,1960202.19,24430.0,0.0,77
09,229,2019,2361045.4,21515.0,0.0,75
09,229,2020,2141481.6,31446.0,0.0,78
09,229,2021,1454861.42,20405.0,0.0,82
09,229,2022,3563734.2,38718.0,0.0,96
09,229,2023,2511832.0,18413.0,0.0,87
09,232,2014,155772.25,293072.0,0.0,18
09,232,2015,450279.5,2270190.0,0.0,18
09,232,2016,80346.0,656617.0,0.0,25
09,232,2017,1654379.44,4502467.0,0.0,28
09,232,2018,139846.7,317969.0,0.0,30
09,232,2019,280567.2,568968.0,0.0,22
09,232,2020,1124128.0,2341917.0,0.0,22
09,232,2021,425345.33,1095405.0,0.0,34
09,232,2022,514900.78,1467814.0,0.0,37
09,232,2023,192413.2,458315.0,0.0,34
09,233,2014,354091.24,434344.0,0.0,41
09,233,2015,279951.8,246699.0,0.0,55
09,233,2016,160048.29,214852.0,0.0,51
09,233,2017,239763.84,303445.0,0.0,51
09,233,2018,139143.6,303078.0,0.0,51
09,233,2019,107265.88,314054.0,0.0,48
09,233,2020,276806.9,306708.0,0.0,46
09,233,2021,265311.8,781537.0,0.0,69
09,233,2022,224788.14,341490.0,0.0,66
09,233,2023,199491.45,635438.0,0.0,76
09,239,2014,48295.0,185423.0,0.0,4
09,239,2015,68735.53,450398.0,0.0,7
09,239,2016,149819.78,501119.0,0.0,9
09,239,2017,29655.0,380151.0,0.0,9
09,239,2018,58400.0,285336.0,0.0,9
09,239,2019,41550.0,368687.0,0.0,8
09,239,2020,55271.0,348808.0,0.0,9
09,239,2021,52043.0,465686.0,0.0,12
09,239,2022,267270.0,742467.0,0.0,13
09,239,2023,118970.0,671228.0,0.0,15
09,2311,2014,1000.0,2494.0,0.0,1
09,2311,2015,66410.0,21283.0,0.0,3
09,2311,2016,2000.0,4464.0,0.0,1
09,2311,2017,101200.0,3391.0,0.0,3
09,2311,2018,112000.0,1849.0,0.0,3
09,2311,2019,232500.0,84911.0,0.0,4
09,2311,2020,2900.0,7940.0,0.0,2
09,2311,2021,2000.0,3565.0,0.0,1
09,2311,2022,149980.0,8924.0,0.0,4
09,2311,2023,18000.0,57070.0,0.0,1
09,2312,2015,15150.0,5432.0,0.0,2
09,2312,2020,50800.0,6369.0,0.0,3
09,2312,2022,38500.0,3537.0,0.0,3
09,2312,2023,12000.0,3040.0,0.0,1
09,2313,2014,5320016.65,4156065.0,0.0,204
09,2313,2015,4826191.26,1944891.0,0.0,205
09,2313,2016,5135543.86,3400489.0,0.0,226
09,2313,2017,3267641.82,2356563.0,0.0,218
09,2313,2018,7564461.8100000005,4568240.0,0.0,249
09,2313,2019,5932407.07,3508003.0,0.0,242
09,2313,2020,3973149.79,3058408.0,0.0,235
09,2313,2021,5211137.58,3442985.0,0.0,302
09,2313,2022,6250559.71,2540839.0,0.0,279
09,2313,2023,6207779.74,3797230.0,0.0,286
09,2319,2023,1000.0,14605.0,0.0,1
10,14,2014,30796824.95,247480.0,59042.0,56
10,14,2015,38783644.33,389147.0,51943.0,41
10,14,2016,17516569.3,237800.0,53895.0,52
10,14,2017,12105913.75,188437.0,57597.0,51
10,14,2018,18073951.97,693098.0,79804.0,67
10,14,2019,48653213.510000005,697991.0,52207.0,61
10,14,2020,18494249.0,323641.0,64046.0,58
10,14,2021,45808277.07,21323182.0,76720.0,72
10,14,2022,71397714.53999999,362041.0,129800.0,76
10,14,2023,21393552.6,454101.0,47161.0,56
10,20,2014,1596917.0,210663.0,0.0,42
10,20,2015,7084630.99,1735406.0,0.0,35
10,20,2016,2644844.13,1293768.0,0.0,44
10,20,2017,2090168.81,544203.0,0.0,36
10,20,2018,4323345.0,1749728.0,0.0,46
10,20,2019,31369564.45,1485980.0,0.0,51
10,20,2020,3276398.4,261229.0,0.0,43
10,20,2021,1900795.5,1665826.0,0.0,41
10,20,2022,3714590.9499999997,945361.0,0.0,55
10,20,2023,2060751.15,822444.0,0.0,43
10,21,2014,12656366.22,212685.0,0.0,97
10,21,2015,18365214.32,315352.0,0.0,143
10,21,2016,20362134.25,954056.0,0.0,196
10,21,2017,20820945.71,338889.0,0.0,199
10,21,2018,6877975.16,381063.0,0.0,116
10,21,2019,9363131.59,166483.0,0.0,139
10,21,2020,11704222.52,174173.0,0.0,157
10,21,2021,9062581.5,374797.0,0.0,145
10,21,2022,8426287.45,229970.0,0.0,121
10,21,2023,7108480.2,447075.0,0.0,100
10,101,2014,2736950.05,3393.0,0.0,6
10,101,2015,54500.0,720.0,0.0,1
10,101,2017,2180226.0,4329.0,0.0,5
10,101,2018,2950660.0,3896.0,0.0,31
10,101,2019,3107807.0,6480.0,0.0,33
10,101,2020,27767980.66,81243.0,0.0,12
10,101,2021,3257200.0,8743.0,0.0,5
10,101,2022,2832955.6,8303.0,0.0,6
10,101,2023,195000.0,0.0,0.0,1
10,102,2014,660000.0,0.0,0.0,1
10,102,2015,190000.0,1057.0,0.0,3
10,102,2017,15000.0,2.0,0.0,1
10,102,2018,2089432.0,0.0,0.0,2
10,102,2019,690000.0,73.0,132.0,2
10,102,2020,109900.0,496.0,0.0,2
10,102,2022,5982250.0,4815.0,4423.0,3
10,102,2023,12756575.0,0.0,0.0,1
10,110,2021,2000.0,570.0,8.0,1
10,111,2014,91926117.13,6989604.0,60894.0,585
10,111,2015,93634843.56,3733620.0,71650.0,683
10,111,2016,99183331.77,1016418.0,76059.0,722
10,111,2017,101984222.69,1095038.0,76874.0,742
10,111,2018,112229825.37,1687532.0,82371.0,787
10,111,2019,119964184.62,1592447.0,88239.0,846
10,111,2020,130247038.31,1365970.0,93022.0,879
10,111,2021,167446800.68,1957845.0,112935.0,1075
10,111,2022,155066934.46,1286847.0,98418.0,933
10,111,2023,122291059.24,1204891.0,77013.0,743
10,112,2014,3929885.0,53772.0,5266.0,28
10,112,2015,3744800.0,197534.0,5611.0,29
10,112,2016,4061485.0,111203.0,5066.0,25
10,112,2017,2518750.0,288346.0,3575.0,16
10,112,2018,5960580.0,78089.0,7170.0,35
10,112,2019,4916109.0,334756.0,6286.0,31
10,112,2020,6517662.0,490420.0,7708.0,38
10,112,2021,8671927.0,163182.0,8540.0,43
10,112,2022,8908633.67,247321.0,10346.0,46
10,112,2023,5065304.0,79702.0,4633.0,27
10,120,2014,145000.0,174.0,133.0,1
10,120,2015,658502.0,1887.0,1976.0,5
10,120,2016,413500.0,1459.0,462.0,2
10,120,2018,615420.0,17316.0,1108.0,4
10,120,2019,1782000.0,7222.0,1894.0,7
10,120,2020,2903500.0,9973.0,2600.0,11
10,120,2021,2171000.0,4364.0,2378.0,8
10,120,2022,796000.0,1923.0,825.0,4
10,120,2023,509000.0,1844.0,754.0,3
10,121,2014,4181207.0,6276.0,3843.0,51
10,121,2015,2293912.0,2334.0,2253.0,29
10,121,2016,4153820.0,555.0,3033.0,41
10,121,2017,3210830.0,4844.0,2217.0,36
10,121,2018,2922911.0,1169.0,2386.0,34
10,121,2019,5147288.0,6064.0,3609.0,49
10,121,2020,4071996.67,6309.0,3064.0,40
10,121,2021,5259826.0,3516.0,3807.0,52
10,121,2022,4145688.0,3106.0,2914.0,42
10,121,2023,3786050.0,9159.0,2615.0,43
10,122,2014,902200.0,9306.0,1070.0,8
10,122,2015,542100.0,2695.0,774.0,6
10,122,2016,1116900.0,14488.0,1216.0,10
10,122,2017,1487400.0,9440.0,1871.0,14
10,122,2018,399000.0,2005.0,900.0,6
10,122,2019,388500.0,3240.0,622.0,5
10,122,2020,1162000.0,7533.0,1262.0,8
10,122,2021,1830628.0,13323.0,2538.0,14
10,122,2022,1392500.0,12283.0,1365.0,11
10,122,2023,1105000.0,6408.0,1414.0,11
10,131,2014,773753.6,530941.0,0.0,18
10,131,2015,672265.4,537434.0,0.0,23
10,131,2016,636450.0,37532.0,0.0,28
10,131,2017,699187.0,83257.0,0.0,32
10,131,2018,597611.6,68143.0,0.0,28
10,131,2019,982265.0,173022.0,0.0,23
10,131,2020,787050.0,71143.0,0.0,25
10,131,2021,913500.0,45974.0,0.0,28
10,131,2022,1538722.8,51383.0,0.0,38
10,131,2023,1123953.0,418190.0,0.0,23
10,132,2014,195502.0,9214.0,0.0,4
10,132,2016,200.0,83.0,0.0,1
10,132,2017,48000.0,0.0,0.0,1
10,132,2018,712000.0,18114.0,0.0,11
10,132,2019,65000.0,1127.0,0.0,3
10,132,2020,199500.0,9462.0,0.0,3
10,132,2021,204000.0,5105.0,0.0,9
10,132,2022,366000.0,4488.0,0.0,6
10,132,2023,460600.0,7925.0,0.0,9
10,151,2014,280000.0,2156.0,813.0,3
10,151,2015,399500.0,4177.0,1021.0,5
10,151,2016,264236.0,5898.0,561.0,3
10,151,2017,88500.0,715.0,88.0,1
10,151,2018,609145.0,7196.0,999.0,4
10,151,2019,1399165.0,11466.0,1329.0,4
10,151,2020,770000.0,48182.0,336.0,2
10,151,2021,559000.0,3713.0,1246.0,4
10,151,2022,737000.0,4290.0,747.0,4
10,151,2023,1130000.0,1096.0,1211.0,4
10,152,2014,4854391.0,157234.0,18232.0,30
10,152,2015,7241571.53,93666.0,35239.0,39
10,152,2016,5593847.0,136781.0,22340.0,39
10,152,2017,13028713.0,211627.0,27073.0,31
10,152,2018,5165502.0,358872.0,14887.0,33
10,152,2019,5677054.5,193137.0,8279.0,35
10,152,2020,11539903.56,115611.0,16141.0,54
10,152,2021,26987232.0,1995937.0,40887.0,54
10,152,2022,16047417.0,813203.0,23929.0,52
10,152,2023,15434301.0,185228.0,24985.0,32
10,221,2014,373861.0,24565.0,0.0,29
10,221,2015,340004.97,31715.0,0.0,29
10,221,2016,543802.0,34417.0,0.0,40
10,221,2017,502325.0,32480.0,0.0,42
10,221,2018,639942.0,31852.0,0.0,25
10,221,2019,728791.0,50151.0,0.0,37
10,221,2020,548099.0,31282.0,0.0,27
10,221,2021,959587.7,55725.0,0.0,48
10,221,2022,481717.0,38009.0,0.0,40
10,221,2023,673359.04,28909.0,0.0,45
10,222,2020,3000.0,2464.0,0.0,1
10,222,2021,28000.0,5200.0,0.0,1
10,223,2017,1.0,1345.0,0.0,1
10,223,2022,4560.0,912.0,0.0,1
10,229,2014,4486909.220000001,89729.0,0.0,72
10,229,2015,3739699.55,53453.0,0.0,81
10,229,2016,2955039.8,66514.0,0.0,70
10,229,2017,2824058.93,53280.0,0.0,72
10,229,2018,1902556.25,46535.0,0.0,64
10,229,2019,6000649.5,77229.0,0.0,84
10,229,2020,1943226.49,66353.0,0.0,70
10,229,2021,3144408.61,56819.0,0.0,94
10,229,2022,4330883.83,309351.0,0.0,83
10,229,2023,3475461.33,95760.0,0.0,89
10,232,2014,1126383.3800000001,2063269.0,0.0,96
10,232,2015,6481832.57,6941625.0,0.0,82
10,232,2016,2741389.5300000003,3975343.0,0.0,115
10,232,2017,2063393.02,3363774.0,0.0,107
10,232,2018,1463970.18,2397049.0,0.0,139
10,232,2019,2064205.39,3279253.0,0.0,137
10,232,2020,2915532.9,2263473.0,0.0,109
10,232,2021,2184334.8,3531879.0,0.0,176
10,232,2022,2105747.45,2872785.0,0.0,133
10,232,2023,1153579.59,2572226.0,0.0,122
10,233,2014,205916.5,204702.0,0.0,16
10,233,2015,139700.5,180989.0,0.0,12
10,233,2016,63784.0,96064.0,0.0,15
10,233,2017,193991.5,170661.0,0.0,16
10,233,2018,142784.7,66265.0,0.0,14
10,233,2019,133974.05,123627.0,0.0,21
10,233,2020,51947.25,46245.0,0.0,15
10,233,2021,288241.41000000003,179549.0,0.0,36
10,233,2022,311513.6,254211.0,0.0,23
10,233,2023,306582.60000000003,122276.0,0.0,23
10,239,2014,4526.2,26543.0,0.0,7
10,239,2015,305026.0,522806.0,0.0,4
10,239,2016,54350.0,94383.0,0.0,5
10,239,2017,13388.0,72261.0,0.0,6
10,239,2018,39269.2,121644.0,0.0,8
10,239,2019,158784.0,364873.0,0.0,4
10,239,2020,66948.0,326734.0,0.0,8
10,239,2021,121809.45,290184.0,0.0,9
10,239,2022,189016.77,198191.0,0.0,5
10,239,2023,16372.75,61463.0,0.0,5
10,2311,2014,37414308.78,527864.0,0.0,75
10,2311,2015,24921258.0,320802.0,0.0,74
10,2311,2016,18709920.24,291787.0,0.0,72
10,2311,2017,47899964.28,1411302.0,0.0,87
10,2311,2018,15213869.97,460221.0,0.0,72
10,2311,2019,23114973.44,351134.0,0.0,54
10,2311,2020,14775818.0,219588.0,0.0,47
10,2311,2021,30281573.6,468331.0,0.0,81
10,2311,2022,36175741.74,574310.0,0.0,80
10,2311,2023,51665164.38,667390.0,0.0,120
10,2312,2014,396451.25,51240.0,0.0,35
10,2312,2015,340465.5,44439.0,0.0,31
10,2312,2016,351913.05,40225.0,0.0,22
10,2312,2017,416624.0,60210.0,0.0,34
10,2312,2018,408288.5,33476.0,0.0,28
10,2312,2019,622792.0,59205.0,0.0,41
10,2312,2020,486740.58999999997,93161.0,0.0,33
10,2312,2021,269171.45,50049.0,0.0,34
10,2312,2022,971054.0,75614.0,0.0,43
10,2312,2023,262571.0,44895.0,0.0,33
10,2313,2014,23658785.86,13290270.0,0.0,268
10,2313,2015,47984230.61,11108543.0,0.0,266
10,2313,2016,17140167.54,9460278.0,0.0,286
10,2313,2017,13854968.68,9746800.0,0.0,252
10,2313,2018,22770878.01,16278689.0,0.0,329
10,2313,2019,23263795.240000002,14544782.0,0.0,318
10,2313,2020,18537185.07,13265810.0,0.0,260
10,2313,2021,19937554.86,13304476.0,0.0,385
10,2313,2022,24799709.15,16243135.0,0.0,368
10,2313,2023,23676064.65,15787371.0,0.0,352
10,2319,2014,23438.0,21344.0,0.0,2
10,2319,2016,743.0,2478.0,0.0,1
10,2319,2019,7000.0,8118.0,0.0,1
10,2319,2020,1400.0,2764.0,0.0,1
11,14,2014,5789827.0,52718.0,13667.0,34
11,14,2015,5531754.82,79503.0,16721.0,47
11,14,2016,22580804.07,378934.0,57540.0,65
11,14,2017,5516304.38,60634.0,13617.0,44
11,14,2018,6066131.0,57116.0,16338.0,40
11,14,2019,15550314.7,170724.0,24510.0,51
11,14,2020,8349044.2,132636.0,37026.0,41
11,14,2021,14902873.9,816035.0,41702.0,60
11,14,2022,20964478.45,1351076.0,31848.0,62
11,14,2023,14464378.0,5530962.0,48744.0,55
11,20,2014,4197183.64,9479767.0,0.0,108
11,20,2015,3936984.65,3633039.0,0.0,96
11,20,2016,6121316.140000001,7285069.0,0.0,97
11,20,2017,4972091.05,4693366.0,0.0,145
11,20,2018,6404067.3,10983845.0,0.0,123
11,20,2019,7929572.75,6856701.0,0.0,120
11,20,2020,10869431.41,9363405.0,0.0,124
11,20,2021,6813141.04,4197416.0,0.0,141
11,20,2022,10225453.04,5996443.0,0.0,147
11,20,2023,7319584.46,5192345.0,0.0,130
11,21,2014,23944952.67,435165.0,0.0,371
11,21,2015,33780980.01,583965.0,0.0,386
11,21,2016,32295569.7,940509.0,0.0,348
11,21,2017,22437714.01,364559.0,0.0,359
11,21,2018,21430076.8,288790.0,0.0,284
11,21,2019,25984162.08,393108.0,0.0,317
11,21,2020,31105061.35,398248.0,0.0,308
11,21,2021,32561826.5,574992.0,0.0,409
11,21,2022,36230408.03,976751.0,0.0,380
11,21,2023,31007404.740000002,668843.0,0.0,278
11,101,2014,1056011.47,1749.0,0.0,9
11,101,2015,2385915.89,5638.0,0.0,15
11,101,2016,3155016.75,73948.0,0.0,11
11,101,2017,1989300.0,4273.0,0.0,11
11,101,2018,3733000.0,2077.0,0.0,19
11,101,2019,2535700.0,59614.0,0.0,9
11,101,2020,4698539.0,933.0,0.0,13
11,101,2021,335000.0,620.0,0.0,2
11,101,2022,2586320.0,2692.0,0.0,5
11,101,2023,857780.0,7622.0,0.0,4
11,102,2014,179000.0,1014.0,0.0,1
11,102,2015,1761616.0,556.0,152.0,6
11,102,2016,1534168.96,7981.0,0.0,12
11,102,2017,357158.0,359.0,258.0,8
11,102,2018,4745873.4,424603.0,293.0,6
11,102,2019,490000.0,2687.0,700.0,6
11,102,2020,41442900.0,928.0,0.0,4
11,102,2021,1280257.0,34807.0,417.0,8
11,102,2022,1962648.0,15939.0,5000.0,12
11,102,2023,501300.0,866.0,259.0,7
11,110,2019,138000.0,120.0,7.0,1
11,111,2014,144192274.76,4334437.0,101583.0,1023
11,111,2015,155163774.01,1999894.0,112540.0,1139
11,111,2016,171947954.04,1705508.0,124617.0,1247
11,111,2017,206581042.85,3426930.0,145464.0,1475
11,111,2018,216099959.93,4810669.0,149384.0,1478
11,111,2019,214394249.81,2225950.0,147597.0,1488
11,111,2020,241208601.22,3102725.0,162823.0,1614
11,111,2021,325259360.75,2498353.0,201644.0,1981
11,111,2022,322283373.76,4068938.0,191796.0,1908
11,111,2023,256450530.26,2891475.0,150781.0,1499
11,112,2014,9084254.0,1563215.0,10140.0,41
11,112,2015,13846531.0,1837518.0,12609.0,58
11,112,2016,10521612.0,1248621.0,10447.0,53
11,112,2017,11334639.34,2524939.0,11388.0,53
11,112,2018,18551460.0,3655195.0,14520.0,72
11,112,2019,14071533.84,3014564.0,13197.0,56
11,112,2020,9748450.0,941332.0,10160.0,54
11,112,2021,14601911.18,729808.0,12394.0,66
11,112,2022,17155211.6,2284666.0,15798.0,79
11,112,2023,17029965.0,1851198.0,12953.0,61
11,120,2014,727700.0,54973.0,1225.0,5
11,120,2015,408500.0,165.0,508.0,3
11,120,2016,1116000.0,2917.0,2003.0,8
11,120,2017,765600.0,894.0,1123.0,7
11,120,2018,1009000.0,1544.0,2276.0,8
11,120,2019,2297800.0,3167.0,3056.0,15
11,120,2020,1618001.0,1264.0,1743.0,9
11,120,2021,3302462.41,6879.0,3969.0,16
11,120,2022,2539270.0,10017.0,3032.0,15
11,120,2023,2599259.77,2669.0,3439.0,21
11,121,2014,5741607.0,4047.0,4038.0,66
11,121,2015,4807645.35,1939.0,3300.0,53
11,121,2016,3190146.0,2003.0,2893.0,41
11,121,2017,5105470.0,3714.0,3857.0,44
11,121,2018,5041379.0,1295.0,3751.0,52
11,121,2019,4426893.0,752.0,3705.0,54
11,121,2020,4437179.0,9442.0,3399.0,51
11,121,2021,5124403.73,2105.0,3857.0,56
11,121,2022,8759107.0,1154918.0,5688.0,74
11,121,2023,7247900.17,21075.0,5097.0,73
11,122,2014,1595500.0,4919.0,2524.0,15
11,122,2015,1386240.0,9765.0,1787.0,13
11,122,2016,1963150.0,7227.0,2518.0,16
11,122,2017,2321100.0,51739.0,2918.0,21
11,122,2018,1995750.0,10762.0,2259.0,15
11,122,2019,1466550.0,5391.0,1809.0,14
11,122,2020,3729820.0,452414.0,4366.0,32
11,122,2021,3803102.0,10557.0,3265.0,23
11,122,2022,3508180.0,12596.0,3580.0,25
11,122,2023,3891126.67,42570.0,3664.0,30
11,131,2014,2235027.0,1384178.0,0.0,40
11,131,2015,1568066.66,22117.0,0.0,50
11,131,2016,1078658.2,25989.0,0.0,41
11,131,2017,1783048.0,38149.0,0.0,41
11,131,2018,1720690.0,78848.0,0.0,50
11,131,2019,1907700.0,61493.0,0.0,45
11,131,2020,1297668.0,73945.0,0.0,45
11,131,2021,1268491.0,793081.0,0.0,44
11,131,2022,2490120.0,11331.0,0.0,42
11,131,2023,1752461.0,44889.0,0.0,34
11,132,2014,60000.0,846.0,0.0,1
11,132,2015,85000.0,0.0,0.0,1
11,132,2016,162500.0,5175.0,0.0,2
11,132,2018,90000.0,21238.0,0.0,2
11,132,2019,119358.74,812.0,0.0,3
11,132,2020,181999.0,2605.0,0.0,3
11,132,2021,991500.0,8970.0,0.0,17
11,132,2022,619865.0,11497.0,0.0,14
11,132,2023,235500.0,49402.0,0.0,10
11,151,2014,2256000.0,33962.0,2434.0,13
11,151,2015,5711301.0,1829607.0,2807.0,7
11,151,2016,1741695.0,77825.0,2215.0,11
11,151,2017,1960830.0,8916.0,2035.0,8
11,151,2018,1764150.0,11190.0,1689.0,9
11,151,2019,2740095.7,1171868.0,5104.0,11
11,151,2020,2582990.0,10599.0,4697.0,11
11,151,2021,2643474.0,679091.0,2048.0,11
11,151,2022,3120572.98,18130.0,3574.0,14
11,151,2023,2188210.0,53756.0,2578.0,9
11,152,2014,3586140.0,139612.0,8212.0,21
11,152,2015,4307501.0,54865.0,28683.0,26
11,152,2016,5148796.0,1041551.0,18264.0,25
11,152,2017,7358033.0,169885.0,17133.0,43
11,152,2018,6910307.0,123148.0,32869.0,37
11,152,2019,13777373.0,123133.0,12890.0,46
11,152,2020,16111933.06,1763015.0,14503.0,51
11,152,2021,17523793.0,7025228.0,38611.0,68
11,152,2022,20123885.2,1024376.0,55352.0,61
11,152,2023,15066113.96,243268.0,62244.0,56
11,221,2014,819047.0,28868.0,0.0,67
11,221,2015,748293.16,41982.0,0.0,54
11,221,2016,662010.0,23345.0,0.0,44
11,221,2017,684487.0,39880.0,0.0,77
11,221,2018,699633.75,29038.0,0.0,67
11,221,2019,837338.0,26864.0,0.0,78
11,221,2020,1456933.0,30214.0,0.0,66
11,221,2021,1135721.0,33653.0,0.0,94
11,221,2022,1162754.5,43645.0,0.0,82
11,221,2023,1263766.58,38312.0,0.0,83
11,222,2016,300.0,301.0,0.0,1
11,222,2020,7000.0,6799.0,0.0,1
11,229,2014,5440314.08,56765.0,0.0,171
11,229,2015,4766349.5,52758.0,0.0,167
11,229,2016,3429629.0,37080.0,0.0,132
11,229,2017,5617477.33,42287.0,0.0,116
11,229,2018,4538949.1,54856.0,0.0,149
11,229,2019,5786633.1,54128.0,0.0,165
11,229,2020,7414272.65,60658.0,0.0,161
11,229,2021,10556748.14,93388.0,0.0,190
11,229,2022,8690433.36,71377.0,0.0,193
11,229,2023,6676963.53,66672.0,0.0,185
11,232,2014,23573.0,163763.0,0.0,8
11,232,2015,44420.0,239415.0,0.0,10
11,232,2016,110881.8,553896.0,0.0,15
11,232,2017,413801.75,2008904.0,0.0,26
11,232,2018,34097.6,97121.0,0.0,13
11,232,2019,610901.9,1539627.0,0.0,19
11,232,2020,147041.38,193098.0,0.0,13
11,232,2021,1704165.0,1958227.0,0.0,26
11,232,2022,479891.33999999997,501387.0,0.0,25
11,232,2023,185218.0,71052.0,0.0,17
11,233,2014,430138.15,388781.0,0.0,70
11,233,2015,1107192.54,968261.0,0.0,66
11,233,2016,529227.86,664612.0,0.0,96
11,233,2017,868724.89,4411670.0,0.0,98
11,233,2018,252855.44,353218.0,0.0,74
11,233,2019,612016.8,668030.0,0.0,86
11,233,2020,521601.72,1335409.0,0.0,73
11,233,2021,541025.5,569371.0,0.0,64
11,233,2022,1733745.55,1131028.0,0.0,92
11,233,2023,1154662.4,858560.0,0.0,74
11,239,2014,69831.55,628684.0,0.0,5
11,239,2015,2100.0,3413.0,0.0,2
11,239,2016,94980.0,274141.0,0.0,5
11,239,2017,64385.0,364603.0,0.0,5
11,239,2018,130.0,13190.0,0.0,1
11,239,2019,125001.0,1084578.0,0.0,4
11,239,2020,17000.0,125543.0,0.0,4
11,239,2021,39110.979999999996,307009.0,0.0,4
11,239,2022,46822.0,143449.0,0.0,2
11,239,2023,76000.0,249664.0,0.0,4
11,2311,2014,9666631.53,8556450.0,0.0,353
11,2311,2015,8281183.53,8647052.0,0.0,368
11,2311,2016,8998388.92,9848815.0,0.0,367
11,2311,2017,10175587.97,10089627.0,0.0,413
11,2311,2018,7174076.49,6721731.0,0.0,381
11,2311,2019,13374741.84,10431807.0,0.0,447
11,2311,2020,10379499.32,9462726.0,0.0,422
11,2311,2021,10291720.95,9237866.0,0.0,439
11,2311,2022,12942438.28,9515654.0,0.0,478
11,2311,2023,18613270.81,10108837.0,0.0,474
11,2312,2014,107500.0,23390.0,0.0,4
11,2312,2015,131408.0,251692.0,0.0,10
11,2312,2016,74374.0,104642.0,0.0,6
11,2312,2017,52321.0,61822.0,0.0,6
11,2312,2018,69000.0,12856.0,0.0,4
11,2312,2019,35036.8,67146.0,0.0,8
11,2312,2020,44720.0,36635.0,0.0,7
11,2312,2021,767783.0,938218.0,0.0,9
11,2312,2022,853360.0,24876.0,0.0,9
11,2312,2023,929297.68,81485.0,0.0,17
11,2313,2014,6952667.149999999,6590150.0,0.0,333
11,2313,2015,6709444.76,5212337.0,0.0,339
11,2313,2016,7798348.640000001,6695175.0,0.0,349
11,2313,2017,7637823.41,6211070.0,0.0,364
11,2313,2018,5107278.79,4795269.0,0.0,343
11,2313,2019,7139556.39,5148453.0,0.0,334
11,2313,2020,10393686.1,4208916.0,0.0,334
11,2313,2021,10665768.62,5367141.0,0.0,459
11,2313,2022,22503691.7,4985321.0,0.0,518
11,2313,2023,14115817.95,8970090.0,0.0,455
11,2319,2015,2000.0,24190.0,0.0,1
11,2319,2016,2900.0,43618.0,0.0,2
11,2319,2017,3000.0,28321.0,0.0,1
11,2319,2021,2000.0,30645.0,0.0,1
11,2319,2022,700.0,5877.0,0.0,1
12,14,2014,12513081.870000001,408692.0,79557.0,66
12,14,2015,13331732.559999999,406637.0,53646.0,76
12,14,2016,15889382.4,2243113.0,45403.0,73
12,14,2017,17661166.62,994445.0,79029.0,87
12,14,2018,15865673.76,291213.0,71076.0,82
12,14,2019,17932794.62,697263.0,75717.0,100
12,14,2020,15954724.32,2529620.0,84024.0,96
12,14,2021,28095990.22,905125.0,244793.0,111
12,14,2022,21028840.93,2748913.0,85122.0,105
12,14,2023,20243679.57,1418529.0,87685.0,96
12,20,2014,13524836.62,21079845.0,0.0,260
12,20,2015,9660672.83,14165509.0,0.0,234
12,20,2016,21908467.97,26723891.0,0.0,294
12,20,2017,15551726.6,17924340.0,0.0,277
12,20,2018,16502393.81,19253486.0,0.0,263
12,20,2019,13702063.99,19215688.0,0.0,292
